Long,Lat,price_per_meter,rooms
24.420998,38.015522,6,2
23.79319,38.319675,6,1
23.764759,37.967628,8,0
24.931772,37.833359,9,0
24.01704,38.007069,8,2
22.95524,40.610298,7,1
23.94276,37.699711,12,1
23.742035,37.868893,33,6
22.92164,40.652538,12,0
25.269457,37.129494,69,2
22.9305,37.94165,5,2
23.71916,37.917561,9,3
22.94656,40.58889,19,3
23.826691,37.835861,11,1
23.829105,38.078392,11,2
23.888849,38.107761,9,2
23.767811,38.001129,10,2
23.005972,39.332355,7,1
24.380627,40.920467,5,2
25.398298,41.119656,1,1
23.747826,37.867825,20,2
23.69659,37.92268,20,3
25.327606,37.446953,225,0
23.88106,37.815529,8,2
23.801052,37.813004,13,1
22.95989,40.580212,7,2
20.988005,39.164127,4,2
23.752689,37.906181,10,0
23.729004,37.995064,7,2
23.159266,40.281898,0,3
23.73143,37.96669,9,2
22.974365,40.622772,9,1
23.70402,37.968849,19,0
24.404516,40.937172,4,2
24.316559,40.864689,8,3
24.316559,40.864689,5,2
24.385155,40.925018,12,1
24.412867,40.937607,6,2
24.420406,40.938015,4,2
22.433479,38.909519,5,1
24.38171,40.92712,8,1
22.917419,40.503342,8,2
23.976984,37.741657,7,3
22.92721,39.348141,5,1
23.73629,37.940762,10,1
23.79846,37.813122,13,1
23.762409,37.86377,15,3
22.860741,40.464989,0,3
22.92753,40.64209,7,1
24.043674,37.860329,10,8
23.759285,37.991985,10,3
23.780443,37.826973,18,1
22.934782,40.638912,14,0
23.81179,38.066292,8,3
23.763472,37.842098,17,2
23.766701,37.980572,10,2
23.81179,38.066292,9,3
23.762182,37.981934,22,1
23.784599,38.028759,10,2
22.15522,38.20705,4,1
20.754337,38.956329,10,1
23.72016,37.936661,10,3
22.94906,40.628769,10,2
23.650511,38.018951,6,0
23.79521,38.073811,9,3
22.962906,40.492493,4,5
23.801794,38.092335,13,3
23.809412,38.088085,13,3
26.8316,37.169594,11,1
22.425949,38.889221,5,2
23.728535,37.977016,22,0
23.92588,37.741051,10,4
22.922958,40.657074,5,0
23.733303,38.015491,10,1
22.473724,37.98568,3,3
21.733219,38.23452,5,1
23.028027,40.583069,8,3
23.711679,37.950802,8,2
23.784599,38.028759,10,2
22.960514,40.64016,13,0
25.411472,41.119946,10,0
24.900452,37.447304,0,2
25.147341,37.084309,2,1
25.147409,37.084743,2,1
23.756041,37.864979,17,2
20.854069,39.659924,10,1
23.863529,38.136219,8,3
21.567173,37.832123,2,3
22.092621,38.248611,2,2
22.41979,40.791691,3,0
23.763264,37.992355,11,3
23.049669,38.856461,29,1
23.734545,37.986629,7,1
22.888273,37.535912,4,1
22.92874,37.938591,8,0
23.83695,38.011101,8,0
21.73061,38.239941,6,1
23.78867,38.004608,7,2
23.761131,37.854527,22,3
24.738403,37.88166,41,1
23.675861,40.208759,35,3
22.337416,38.170017,7,2
22.869659,38.44025,5,2
23.8908,37.780502,15,5
23.72249,37.962769,11,1
23.731569,38.018559,8,1
23.764839,37.977322,9,1
22.869659,38.44025,5,2
25.343191,37.4781,0,1
23.22348,38.159939,5,2
23.72327,38.004608,10,0
23.156679,37.639351,26,2
26.130569,38.371288,6,2
23.6998,38.015541,10,0
24.00387,37.969589,16,0
23.73518,38.015209,10,1
24.40062,37.385571,2,2
23.856897,38.203789,10,1
23.856812,38.203587,7,1
22.962027,40.60685,6,1
23.70009,37.935169,10,2
23.771046,37.855228,14,2
23.729383,37.943073,10,2
23.030161,40.321609,25,0
22.430597,38.900734,3,2
21.73922,38.23679,10,1
23.731241,38.000198,8,3
23.752935,37.868477,14,1
23.66396,37.982342,8,0
23.943541,37.679199,20,3
22.947411,40.641102,6,2
23.695616,37.9245,24,1
23.911512,37.74905,11,1
23.929228,37.723328,10,5
23.695515,37.924953,10,3
23.649162,37.944504,10,2
22.541122,38.52961,76,2
22.955074,40.600357,6,2
23.798962,37.821716,10,2
23.763229,37.9231,11,3
22.418949,39.637871,16,1
23.791672,38.006504,20,0
23.748409,38.006931,10,2
24.965178,35.235004,5,0
21.801167,40.294682,7,0
23.68771,38.003422,11,1
22.95204,40.63139,9,0
23.142765,37.328468,10,2
25.138081,35.32951,10,0
23.755836,37.96822,16,1
23.75856,37.933331,9,2
21.74012,38.234531,5,2
22.95396,40.63131,9,2
23.833715,38.083096,7,5
22.875919,40.989632,5,3
20.855282,39.658226,6,2
23.684839,37.99485,8,2
23.75754,37.846329,10,2
23.719299,37.986259,10,2
23.829067,38.086708,9,0
23.881519,38.103439,5,4
22.954571,40.616699,15,1
20.51148,39.465679,3,2
23.74958,37.880203,20,2
21.683809,37.001492,8,3
23.754902,37.892673,9,2
23.706989,37.95953,10,2
22.956791,39.365364,6,1
23.127331,37.677292,7,1
22.946449,40.643841,6,2
23.58503,39.928276,14,2
23.18288,40.459759,4,2
23.83786,38.059929,10,3
23.761881,37.985619,12,2
24.12516,38.505131,4,1
22.08914,38.25219,5,0
22.09198,38.250111,4,0
23.779564,35.536415,6,3
23.74095,37.963669,13,1
23.7542,37.967381,21,2
23.72962,37.964748,28,1
23.72477,37.962551,21,3
23.762791,37.969559,11,2
23.74542,37.967541,25,2
23.726191,37.962471,24,0
23.803185,38.025654,13,3
20.816612,39.676796,7,2
23.75514,37.8731,25,1
22.949081,40.628792,10,2
26.174202,40.894241,2,3
22.96299,40.639671,8,1
23.50182,38.482731,10,5
23.455099,37.923916,12,3
25.607742,36.940876,15,5
22.974815,37.955044,6,4
23.87818,38.131519,7,4
23.986349,38.008389,6,3
23.780479,37.818531,21,1
22.259867,38.166702,5,1
23.717609,37.985229,8,2
22.431356,38.909767,3,3
23.764048,37.841434,17,1
23.725389,37.961521,13,1
23.643293,37.933258,13,1
23.489799,37.7775,7,2
23.154415,37.408142,8,1
23.96279,38.071949,7,4
23.328781,40.203472,27,1
21.352341,37.794708,5,2
22.440884,40.621647,6,1
26.525129,41.500519,7,0
23.750467,37.880737,15,3
26.525061,41.503922,3,1
23.752001,37.96442,10,0
25.740746,35.011894,5,2
23.76133,37.97488,11,0
21.40731,38.624001,4,2
21.731119,38.245541,5,3
21.733051,38.227608,4,1
24.929588,41.146393,9,0
25.245466,37.05188,33,1
23.762785,37.842087,20,3
25.310173,35.185349,2,2
23.94389,37.724819,7,1
23.72941,37.920151,9,3
23.64436,37.966099,7,1
23.758066,37.843792,11,3
23.72094,37.996529,9,2
23.742149,37.9972,13,2
22.91568,40.64761,10,1
24.932167,37.752178,25,2
22.082109,39.345261,3,2
23.763535,37.976898,11,1
23.765491,37.973217,17,1
23.767363,37.980534,14,1
24.43059,40.94532,5,2
24.399519,40.939289,4,1
23.772669,38.005653,18,6
23.913792,37.723724,6,4
23.98134,37.889759,9,2
23.809229,38.078114,11,1
23.844292,37.814449,11,4
23.798573,37.812042,27,3
23.851801,37.92416,7,0
22.972086,40.592197,8,2
23.78397,37.813728,26,1
23.746662,37.888409,23,1
23.754358,37.868351,13,2
23.759289,37.873142,13,3
23.784492,37.811451,20,2
23.86017,37.849777,20,5
23.773233,37.824482,22,2
23.777163,37.846169,16,1
22.39398,39.622498,17,1
21.79619,40.304008,6,1
22.42362,39.635311,5,1
23.156977,37.321457,5,2
22.44409,37.457748,3,0
24.397472,40.937046,5,2
22.85565,40.68927,8,0
23.7033,37.945992,8,2
23.91131,37.746639,8,2
25.82967,40.852127,15,3
24.048323,41.124989,3,2
26.1346,38.41394,4,3
23.768072,37.895496,13,2
23.780138,37.89061,12,3
23.76413,37.846424,17,2
23.76911,37.870701,18,3
23.70941,37.945492,8,1
21.410999,38.61623,4,0
23.74571,37.933128,7,3
22.780809,37.985729,6,1
21.779537,37.5896,3,3
22.12266,38.237171,6,1
22.12266,38.237171,8,1
23.775579,37.812881,0,2
23.694592,38.4459,3,0
23.991346,37.665066,9,2
23.728172,38.005207,10,1
21.784492,38.297855,6,2
21.819878,38.042278,11,2
23.71924,38.007301,8,2
21.79211,38.278095,3,1
23.700069,37.926941,17,1
23.304802,39.022839,7,0
23.785299,38.00246,11,2
23.83882,38.311245,4,3
21.271509,37.904591,7,0
22.936159,40.641109,12,1
22.941799,39.3703,5,0
23.795324,38.04303,15,3
23.772552,37.825089,14,2
25.696251,41.024712,4,0
23.04043,38.876991,5,1
23.828291,38.010792,11,2
22.408911,39.63335,6,2
22.953657,40.613991,20,1
21.73134,38.22493,11,1
26.965433,37.764065,4,2
23.724899,37.993641,6,2
23.748676,37.971149,14,2
23.727949,37.932598,20,1
23.6464,37.971722,7,1
23.558359,38.50042,12,4
22.487289,38.59285,8,1
23.10697,40.30056,4,2
23.967426,37.72858,6,3
23.779482,38.02906,16,3
22.95352,40.608002,6,3
23.777205,38.002384,13,2
23.366482,40.038719,26,1
22.956358,40.619072,17,1
23.723185,37.966324,13,2
23.756861,37.861561,15,2
23.784691,37.8116,26,1
23.7451,37.985634,12,1
23.75054,37.981449,16,0
25.874901,40.844704,7,0
22.86367,40.460861,8,1
23.80151,38.091614,11,3
23.801853,38.091751,11,3
23.75629,37.857201,20,2
23.74511,37.889671,27,1
24.306459,40.844711,1,2
22.92643,40.647381,7,4
23.744345,37.996475,12,2
21.78496,40.299061,5,1
22.409229,38.130428,5,2
21.93261,36.775799,6,2
21.74058,38.25766,6,3
22.953449,40.619659,11,3
23.72488,37.99173,7,2
23.81193,38.001499,10,0
23.737896,37.982002,31,2
24.021681,37.862801,10,3
22.07266,38.16452,5,2
22.686502,38.046402,11,2
22.867805,40.499931,1,2
23.73226,37.974361,26,2
23.733801,38.000938,9,2
25.339851,37.440655,60,1
23.636419,38.568134,5,1
22.94857,40.637852,8,1
22.8437,40.687359,7,1
22.94857,40.637852,10,1
23.65383,38.012222,6,2
23.71118,37.974861,8,1
24.054197,35.487709,6,3
23.69619,37.925449,10,2
23.833401,38.01405,10,2
23.688919,37.995399,8,3
23.68243,37.952469,9,1
25.456953,36.387985,6,0
22.96043,40.611439,5,0
23.758867,37.875336,13,3
24.86677,35.0098,3,0
24.95982,41.057812,4,1
22.929394,40.712307,4,4
24.90576,37.408421,16,7
23.78298,37.815529,15,1
23.781719,37.842861,24,4
23.76067,37.858189,18,3
22.947001,39.370811,10,3
22.435343,38.901329,9,0
23.80213,37.831421,10,2
22.950052,39.358273,4,3
23.72954,37.943989,8,2
23.430422,37.745098,7,0
23.777241,37.819092,20,2
21.733564,38.240376,7,2
23.761406,37.8727,14,3
21.740829,38.230202,10,1
21.73391,38.243801,8,2
22.804104,37.955566,6,1
27.120291,35.524769,0,0
23.773058,37.996326,11,0
23.763771,37.98135,7,3
23.306091,37.427876,6,1
23.398907,38.85899,6,1
23.755726,37.887093,13,3
21.739759,38.258179,11,0
23.73111,37.964832,25,1
22.95941,40.64349,9,1
26.13752,38.358681,7,1
23.7444,38.03709,6,3
21.83333,38.395828,1,2
23.758379,37.852528,41,3
24.750231,37.887836,2,1
23.747459,37.994968,8,2
23.641012,38.572914,5,0
22.439224,38.895233,6,1
25.146049,35.33427,9,0
24.409176,40.937065,6,0
24.349388,40.904461,7,1
24.380363,40.922997,5,5
23.71335,38.001572,10,1
23.67675,38.021469,4,2
22.950508,40.635715,20,1
23.754499,37.984844,13,2
23.739691,38.05938,6,0
23.742964,37.975666,17,1
23.773029,38.020828,15,0
21.69652,36.912708,18,4
23.770121,37.889488,8,2
23.767071,37.863689,11,2
23.63965,37.92828,15,1
23.750731,37.987389,17,2
22.934019,40.64856,6,1
22.961891,40.619659,5,2
23.6476,37.97665,8,2
23.125362,37.76593,21,2
22.974199,40.61948,7,2
22.942169,39.36327,8,2
23.635441,37.932659,6,2
23.242022,37.359764,5,3
23.773609,37.816341,21,2
23.741261,37.99765,6,2
22.95941,40.64349,9,1
22.51342,39.833382,2,2
25.861948,40.849293,6,2
21.751169,38.233479,5,2
23.94342,37.724689,15,2
22.947321,40.580639,8,3
23.72982,38.338543,5,4
23.829313,38.089657,17,3
23.829441,38.089371,17,3
23.809071,38.075909,15,1
23.745701,37.868198,21,3
23.747629,37.86623,24,1
23.745701,37.867901,25,2
23.77125,37.846561,16,3
23.64212,38.57505,10,1
23.7264,37.98233,4,6
23.64542,37.942081,10,2
23.68457,37.942837,38,2
23.717501,37.91539,33,2
23.77409,37.839249,15,4
23.744419,37.996552,7,2
23.65535,37.947521,15,2
26.935558,36.990761,13,2
23.283241,37.414982,75,2
23.75498,37.861938,15,3
23.880301,37.805031,9,1
23.152201,39.326241,4,2
23.754881,37.871559,35,2
23.749741,38.022942,8,1
22.436089,38.898117,5,1
23.857466,37.997948,10,3
23.750746,37.886444,12,3
23.890879,38.103413,7,4
23.872742,38.141602,7,2
23.859716,38.118526,18,1
23.880928,38.09798,6,3
23.830826,38.136898,7,4
23.876671,38.117252,8,3
23.820915,38.090397,10,1
23.821108,38.093281,8,3
23.793688,38.098072,10,2
23.807283,38.091461,10,2
23.809816,38.065647,8,3
23.83083,38.015678,7,4
23.857441,38.127567,6,3
23.811409,38.09985,7,2
23.801266,38.10471,10,3
23.819651,38.084248,8,1
23.866732,38.112221,7,5
23.814899,38.094635,12,3
23.877069,38.098415,8,1
23.813272,38.093109,15,2
23.808558,38.069626,11,1
23.796934,38.084259,7,5
23.865891,38.113297,6,1
23.873692,38.112827,7,3
23.866245,38.119846,8,4
23.861565,38.103195,11,1
23.858057,38.135231,7,3
23.882868,38.10281,6,3
23.863991,38.113983,7,3
23.862713,38.105774,7,4
23.72871,37.995117,8,3
23.73716,38.009159,11,1
23.671125,38.410576,5,1
23.812073,38.051205,12,2
23.831947,38.063953,8,3
19.916121,39.62331,0,0
23.777929,38.00491,15,3
23.607027,37.964165,8,2
23.715549,37.980591,10,2
22.932505,40.6441,5,1
24.0044,37.93803,5,3
23.152651,39.324131,7,1
23.822929,38.079819,13,3
23.769354,37.855324,14,2
23.775721,37.813068,30,2
23.74926,37.875011,17,3
23.75363,38.015228,7,2
23.053297,37.925957,3,0
23.82202,37.833752,11,4
23.732981,37.99678,7,2
22.955257,40.570129,10,2
23.773439,37.85033,9,3
23.71736,37.915501,33,2
23.77408,37.842319,20,4
23.776291,37.838539,13,4
23.737112,37.980114,13,2
23.746639,37.88261,30,3
22.995026,40.601665,10,1
23.96653,37.732052,8,3
23.84437,38.044762,9,2
25.147545,37.084381,1,2
23.757641,37.9874,8,2
23.054295,37.924683,5,0
21.115427,39.042706,5,0
23.848331,37.819901,7,4
22.559731,40.056969,9,0
23.213907,37.968391,8,2
21.761999,38.268311,8,1
23.75606,37.97234,21,1
23.128901,37.676601,5,1
23.75606,37.97234,19,1
23.75606,37.97234,19,1
23.91243,37.749748,10,4
23.053225,40.31422,8,2
22.884329,37.540527,5,1
21.754141,38.242828,6,3
20.84239,39.658951,12,1
21.786001,40.304634,6,0
23.72995,38.00544,8,2
25.2672,35.144009,5,3
24.814981,37.83477,2,1
23.7882,38.002735,10,2
24.816801,37.838486,1,2
25.35799,37.43977,45,9
23.734501,37.989059,9,2
23.872841,37.914799,4,3
23.816521,38.013771,8,2
23.73794,37.959999,10,1
23.70937,37.968651,20,0
22.94062,40.641842,7,1
22.955109,40.589642,6,2
27.033899,37.730114,8,1
22.976704,37.975582,2,0
20.700983,38.827656,2,1
23.742781,37.992809,10,1
23.821287,38.0704,7,3
23.821632,38.070866,7,3
23.821363,38.070419,7,3
23.806728,37.841614,10,3
22.570467,40.047459,5,2
23.373798,38.975426,104,1
23.373928,38.97509,108,1
24.037313,37.862377,9,4
23.89152,37.794018,8,2
22.9067,40.668449,9,1
23.700451,37.93972,10,0
23.788351,37.831913,10,2
23.724091,37.983231,12,3
23.720631,37.949089,9,4
22.936954,40.638718,15,0
23.747419,37.931946,12,2
23.7717,37.854111,15,4
21.733473,38.244652,11,1
23.702047,37.924065,10,2
23.745689,37.990551,17,1
26.561928,39.086266,10,1
23.74507,37.866341,27,4
23.772249,37.83028,18,4
23.818821,37.837818,16,5
23.228531,38.148869,8,2
23.76964,37.868389,36,3
23.73155,38.020939,11,2
23.799473,37.817448,35,5
23.73963,37.979481,25,1
23.795719,37.82217,20,1
23.81184,37.835041,20,4
23.81381,38.078831,15,1
23.76581,37.86137,10,2
23.801619,38.080166,7,4
23.82181,37.832272,35,5
22.951319,40.637829,11,1
23.76796,37.998539,11,3
23.486452,40.260403,40,2
23.854174,38.112381,12,5
23.98041,38.09198,50,4
22.951765,40.601891,7,2
23.757151,37.862411,16,3
23.002728,37.931248,4,3
23.764931,37.994598,8,2
25.123436,37.01062,60,2
23.6647,37.95491,10,1
23.73078,38.01054,7,0
23.78554,37.81205,18,3
26.550844,39.104706,8,0
23.64583,37.93158,17,2
22.025528,38.299366,6,0
23.89221,37.78241,15,5
23.811649,38.034843,12,3
21.74263,38.25367,14,1
22.37047,37.030811,3,2
23.2167,38.163448,0,1
23.184895,38.089355,6,2
23.68519,38.022968,10,0
21.27153,37.904499,6,0
23.808632,38.019295,16,1
23.47208,40.049412,14,2
23.55179,38.583698,12,3
23.75952,37.883087,11,3
24.06139,35.519146,8,3
21.751959,38.26865,12,1
21.753906,38.257339,12,1
22.155331,38.20644,4,3
21.745741,38.239174,8,1
23.915735,37.719456,15,2
23.73156,37.971512,15,0
25.32827,37.464241,266,3
23.77759,37.857109,10,2
23.861471,38.030239,16,3
22.168259,38.198151,25,4
23.730768,37.991764,9,2
23.762703,37.924156,10,5
22.998783,40.606178,12,4
23.649195,37.97699,8,2
22.95211,40.627701,10,1
23.690981,37.926781,10,2
20.751209,38.9608,0,1
23.017179,40.559937,6,5
22.079069,38.251808,5,1
23.44718,40.072369,6,1
23.749201,37.863029,16,2
22.203585,40.530804,5,2
21.732695,38.226517,7,2
23.55131,41.091759,7,1
23.75489,37.963402,31,1
23.487749,37.456001,8,4
22.543859,40.502949,2,3
23.18051,39.25116,14,2
23.750731,37.89653,14,2
23.745596,37.979214,12,2
23.74465,37.978691,18,2
21.271509,37.904591,6,2
23.739563,37.868011,31,4
23.70541,37.94788,8,4
23.72657,37.99419,9,1
23.54324,41.081615,8,1
24.10675,38.64378,6,1
23.77956,37.831429,17,2
23.74486,37.86726,20,3
23.755308,37.854458,17,3
23.69319,37.95113,10,1
23.801373,38.092201,14,3
23.743837,37.86647,27,3
23.76326,37.941219,9,1
23.622305,37.976398,6,3
23.776237,37.812939,16,3
23.572111,39.998348,29,4
23.738731,37.998718,4,3
23.78434,37.83757,14,4
23.544849,38.593552,4,2
23.75489,37.963402,16,1
22.94935,39.36787,6,1
22.94648,40.642258,6,1
20.853844,39.654358,9,1
23.79763,38.033039,9,2
23.74394,37.979061,28,1
23.770849,37.97805,7,2
25.306543,37.430523,333,2
22.62077,38.080688,0,1
23.177561,39.382938,10,1
23.74617,37.967468,7,2
23.329197,40.193752,14,1
23.81225,38.049999,13,1
23.192362,38.653061,5,1
22.97332,40.591381,7,1
23.705561,37.950581,7,3
23.726286,37.993984,6,2
23.63991,37.95583,8,1
23.813082,38.317249,6,15
22.891045,39.294819,3,3
22.925669,39.323502,10,1
23.99328,35.502972,0,3
23.743191,37.92704,14,0
23.766922,37.886509,17,4
23.749559,37.88026,18,2
22.92436,37.937431,6,2
23.943541,37.679199,16,2
23.765621,37.991764,13,1
25.319349,37.469627,73,2
23.754641,37.963215,8,3
23.766607,37.895866,8,3
22.946575,40.583286,10,3
23.426601,37.752285,8,3
23.944616,37.878609,9,3
25.86977,40.842743,14,3
23.807364,38.062958,8,2
22.948143,40.629524,10,2
23.73271,38.045422,9,2
23.721292,37.924644,10,1
22.58177,40.042805,0,2
23.738979,37.99868,10,2
22.555456,38.102371,5,1
23.405212,40.128456,150,2
23.807989,38.089386,6,5
23.820312,38.075191,8,5
22.95503,40.614262,13,1
22.962549,40.607719,9,2
22.962709,40.605831,10,1
24.010975,35.515724,13,2
23.83209,37.847851,9,2
23.77776,37.844131,22,1
24.014839,37.866272,15,2
22.963705,40.632324,5,2
23.036545,37.612953,3,3
21.782009,39.55331,12,1
23.701851,37.958794,9,2
22.758619,37.409771,6,0
20.860714,39.629253,5,1
23.755489,37.87851,11,2
24.831909,35.019112,7,2
21.242142,40.506721,6,1
23.970501,38.125938,10,1
23.723061,37.966709,13,2
20.860945,39.629646,7,1
20.84659,39.647331,10,1
24.058674,38.154247,17,3
25.13801,35.30608,8,3
28.222265,36.452209,10,2
23.763632,38.006741,9,1
23.772776,37.970669,9,2
23.730101,37.961449,9,1
23.784969,37.816071,20,1
23.737844,38.014366,8,2
20.749249,38.953556,2,1
25.329107,37.455517,176,2
23.741199,38.062851,7,2
26.55192,39.11515,3,2
24.039536,38.407467,4,2
23.699551,37.954109,8,2
21.749969,38.256245,11,1
21.73737,38.243202,5,3
21.748402,38.216282,8,1
23.754671,37.957901,7,2
23.805767,38.066311,16,1
23.752584,37.894344,14,3
22.961609,40.605133,6,1
23.753189,37.964542,31,1
23.75861,37.963959,16,1
23.719145,37.986382,13,1
23.799692,38.068966,23,3
21.353745,37.793736,5,1
22.937811,40.640858,6,3
23.75551,37.963333,8,3
23.755531,37.963333,31,0
23.641308,38.579803,5,0
23.755424,37.962929,16,1
23.755552,37.963284,15,1
22.95299,40.62809,11,3
23.73155,37.962379,13,1
23.70191,37.938938,17,1
23.652943,37.937954,9,2
23.782499,38.013371,12,4
23.777071,37.974274,10,2
23.551821,41.091759,5,1
24.451145,38.006275,13,1
23.911385,37.751751,10,3
19.808243,39.793961,11,2
22.95677,40.621948,9,1
23.792675,38.318092,6,2
21.737341,38.203491,6,3
22.051449,38.273067,7,1
23.361284,40.033062,1,2
23.613701,38.360329,6,1
23.88151,37.79644,9,2
23.667419,37.94603,10,3
22.93609,40.646091,8,1
21.822264,40.327095,3,2
23.72813,38.014931,10,1
23.762264,37.841591,28,3
24.3671,35.276958,6,1
23.243711,38.121075,2,1
23.664289,38.522301,6,0
22.77948,37.95789,6,1
23.626659,37.950771,8,1
25.036949,35.365871,7,2
21.75017,38.23547,10,0
20.847931,39.64521,9,0
22.143841,38.206902,3,1
23.343683,40.184586,20,0
23.815489,38.070641,12,3
23.91721,38.019772,9,3
23.76746,37.88942,12,2
23.749559,37.864979,28,2
