Long,Lat,ROI,n_sale,n_rent,sale_price_per_meter,rent_price_per_meter,geography
21.1170785,39.043146,0,2,0,1414,0,Center (Menidi)
22.0079725,37.050781,6.4,26,6,838,5,Center (Messini)
23.7616655,38.063763,8.7,22,8,2346,17,Center (Metamorfosi)
23.3892715,37.582397,6.9,6,3,1048,6,Center (Methana)
21.708148,36.8242305,4.9,12,6,1703,7,Center (Methoni)
21.18222,39.771191,0,11,0,964,0,Center (Metsovo)
22.863008,40.464539,5.0,175,39,1444,6,Center (Michaniona)
23.15081,39.328079,3.8,21,3,1280,4,Center (Milies)
24.873947,35.0524635,8.1,12,6,1109,8,Center (Moires)
22.85681,36.804306,7.6,1,2,1263,8,Center (Molaoi)
22.645119,38.808983,0,5,0,985,0,Center (Molos)
23.68375,37.953979,4.3,79,18,2796,10,Center (Moschato)
23.16147,39.399906,0,19,0,1466,0,Center (Mouresi)
22.791728,41.254143,0,2,0,555,0,Center (Mouries)
21.663151,39.430161,11.0,5,2,766,7,Center (Mouzaki)
22.7456865,37.719677,0,8,0,1205,0,Center (Mycenae)
22.806759,37.56805,3.8,173,52,2834,9,Center (Nafplio)
22.070351,40.6306995,6.2,72,10,773,4,Center (Naousa)
21.832375,38.393646,3.2,45,39,1888,5,Center (Navpaktos)
22.818062,39.279356,5.0,46,5,958,4,Center (Nea Agchialos)
25.1584595,35.338526,7.4,16,17,1133,7,Center (Nea Alikarnassos)
23.6345785,38.5160595,5.7,34,23,1468,7,Center (Nea Artaki)
23.734231,38.030367,3.7,42,11,1947,6,Center (Nea Chalkidona)
23.817736,38.091591,3.3,167,21,3650,10,Center (Nea Erithraia)
22.9330835,39.374058,6.3,236,100,1145,6,Center (Nea Ionia Volou)
23.755705,38.04287,5.0,39,4,2171,9,Center (Nea Ionia)
22.74477,37.588051,5.7,13,2,1056,5,Center (Nea Kios)
23.971399,38.085251,5.1,194,30,1865,8,Center (Nea Makri)
23.713478,37.942642,3.7,651,167,3285,10,Center (Nea Smyrni)
22.8187105,37.6074235,4.4,18,1,1618,6,Center (Nea Tirintha)
23.830957,41.029999,0,5,0,525,0,Center (Nea Zichni)
22.941046,40.652317,6.3,69,28,1233,7,Center (Neapoli)
22.6622305,37.8204425,7.3,6,4,825,5,Center (Nemea)
25.3555575,41.022129,0,2,0,463,0,Center (Neo Sidirochori)
23.5004425,40.9085255,13.7,28,1,349,4,Center (Nigrita)
22.4655825,39.565071,5.1,8,4,1658,7,Center (Nikaia)
24.3135015,41.167143,0,2,0,497,0,Center (Nikiforos)
21.496325,40.64436,0,5,0,1400,0,Center (Nimfaio)
23.089958,38.949177,7.9,9,3,1222,8,Center (Oreoi)
22.918207,40.7285555,4.7,172,25,1522,6,Center (Oreokastro)
26.5313855,41.502193,8.8,20,46,678,5,Center (Orestiada)
23.5424605,40.2942295,0,6,0,835,0,Center (Ormilia)
23.756882,38.303238,11.5,16,2,1622,16,Center (Oropos)
23.854065,37.954094,5.4,67,6,2121,10,Center (Paiania)
23.951769,37.7197915,3.4,134,48,2500,7,Center (Palaia Fokaia)
22.0874405,39.466091,0,2,0,294,0,Center (Palamas)
23.879042,38.002232,3.5,119,29,3110,9,Center (Pallini)
23.0309855,40.5884095,4.0,304,64,2101,7,Center (Panorama)
21.982384,37.855835,0,1,0,526,0,Center (Paos)
20.717968,39.967899,0,3,0,2142,0,Center (Papigko)
22.590895,40.26643,5.4,55,5,1323,6,Center (Paralia)
20.510839,39.46608,9.6,1,1,375,3,Center (Paramithia)
21.522881,38.613903,0,1,0,1126,0,Center (Paravola)
20.3985575,39.2853435,5.3,4,2,4957,22,Center (Parga)
22.342417,38.73958,1.3,2,3,2800,3,Center (Pavliani)
22.988979,40.660149,4.0,99,20,1796,6,Center (Pefka)
22.524204,40.761692,7.5,1,1,483,3,Center (Pella)
21.143775,40.1929915,5.9,2,1,404,2,Center (Pentalofo)
23.863685,38.0480765,3.9,116,39,2447,8,Center (Penteli)
23.571726,37.966095,5.6,91,10,1513,7,Center (Perama)
20.301704,39.367733,0,5,0,1541,0,Center (Perdika)
23.692768,38.010918,4.8,163,23,2250,9,Center (Peristeri)
21.9271195,36.9584885,5.8,6,4,1144,6,Center (Petalidi)
22.329654,40.1802505,0,2,0,1028,0,Center (Petra)
23.293377,41.275452,0,9,0,553,0,Center (Petritsi)
23.6843465,38.0411205,3.7,104,9,2948,9,Center (Petroupoli)
23.940847,38.0021035,3.7,36,2,1941,6,Center (Pikermi)
21.620145,39.4586695,6.6,2,3,728,4,Center (Pili)
21.6983965,36.9129255,4.5,6,2,2507,10,Center (Pilos)
21.4407395,37.671608,6.5,98,51,919,5,Center (Pirgos)
23.9090195,35.516802,4.6,22,2,2500,10,Center (Platanias)
22.534119,40.644211,0,3,0,529,0,Center (Plati)
22.53537,39.621162,0,7,0,900,0,Center (Platikampos)
20.423023,40.003502,0,1,0,842,0,Center (Pogoniani)
22.9492325,40.661324,4.4,40,15,1625,6,Center (Polichni)
23.4421235,40.380037,6.3,26,10,1143,6,Center (Poligiros)
22.574699,40.995415,5.8,7,6,728,4,Center (Polikastro)
23.4557945,37.4999445,8.4,22,2,2582,18,Center (Poros)
22.9986965,39.389717,6.2,34,4,1746,9,Center (Portaria)
21.106447,39.522839,0,3,0,1452,0,Center (Pramanta)
20.7502025,38.9573845,4.6,48,88,1837,7,Center (Preveza)
23.971384,41.17931,5.2,13,1,464,2,Center (Prosotsani)
22.9527695,39.051533,0,8,0,437,0,Center (Pteleos)
21.676924,40.513454,6.4,51,37,750,4,Center (Ptolemaida)
22.987883,40.59943,4.2,381,67,2556,9,Center (Pylea)
24.005932,38.020271,4.8,197,42,2500,10,Center (Rafina)
24.475563,35.3664015,4.8,72,33,2723,11,Center (Rethimno)
21.781027,38.300411,4.6,59,84,1555,6,Center (Rio)
23.9769,40.921648,4.8,4,1,502,2,Center (Rodolivos)
20.1904905,39.624216,0,2,0,1214,0,Center (Sagiada)
23.495368,37.9653455,3.9,58,13,1528,5,Center (Salamina)
21.018574,40.105175,0,1,0,1698,0,Center (Samarina)
25.69697,41.0240685,6.8,6,5,709,4,Center (Sapes)
23.581488,38.347294,18.0,7,1,1200,18,Center (Schimatari)
24.995569,41.131027,0,1,0,1500,0,Center (Selero)
23.55105,41.088272,7.0,149,139,1026,6,Center (Serres)
21.553832,40.2572,0,2,0,687,0,Center (Siatista)
23.388095,41.2346575,0,18,0,444,0,Center (Sidirokastro)
24.236485,41.366749,0,1,0,583,0,Center (Sidironero)
22.949566,40.648212,5.2,69,18,1394,6,Center (Sikies)
22.724415,37.9822525,4.4,16,3,1091,4,Center (Sikiona)
21.107302,39.593594,0,1,0,1071,0,Center (Sirrako)
24.027266,41.109016,10.1,1,1,357,3,Center (Sitagroi)
26.104385,35.209732,7.1,15,34,1346,8,Center (Siteia)
20.244364,39.4075015,0,40,0,2627,0,Center (Sivota)
22.667257,36.849766,0,1,0,895,0,Center (Skala)
22.157141,40.765156,0,3,0,555,0,Center (Skidra)
23.382982,41.122688,0,1,0,325,0,Center (Skotoussa)
23.518209,41.018459,0,3,0,546,0,Center (Skoutari)
23.356642,40.814682,0,3,0,500,0,Center (Sochos)
22.0902,39.33984,0,1,0,663,0,Center (Sofades)
24.06702,35.487579,4.5,15,11,2647,10,Center (Souda)
26.303415,41.195393,12.2,9,6,294,3,Center (Soufli)
22.896636,39.103287,0,2,0,515,0,Center (Sourpi)
22.426041,37.074444,6.7,20,24,1162,7,Center (Sparti)
23.916014,37.961334,5.0,77,12,1917,8,Center (Spata)
22.1247155,38.9058245,0,4,0,745,0,Center (Spercheiada)
23.1564975,37.264969,3.9,44,5,4593,15,Center (Spetses)
23.877899,38.126362,5.3,17,3,2050,9,Center (Stamata)
22.932249,40.6698115,5.6,34,8,1278,6,Center (Stavroupoli)
22.616455,38.9134805,4.5,8,2,940,4,Center (Stilida)
22.470053,37.875942,0,1,0,1875,0,Center (Stimfalia)
24.240263,38.155087,0,7,0,1144,0,Center (Stira)
23.31469,41.042618,0,3,0,307,0,Center (Strimoniko)
23.539738,38.327923,0,3,0,805,0,Center (Tanagra)
23.696849,37.967924,4.9,110,7,2198,9,Center (Tavros)
21.264584,40.027893,0,1,0,973,0,Center (Theodoros Ziakas)
23.985168,35.404068,0,5,0,3038,0,Center (Therisos)
22.90967,40.492188,3.7,7,2,1625,5,Center (Thermaikos)
23.016907,40.548927,3.5,1411,68,2418,7,Center (Thermi)
23.14994,38.306709,8.1,1,1,740,5,Center (Thespies)
23.3190345,38.319792,5.9,34,22,1014,5,Center (Thiva)
22.047554,37.081894,3.1,1,2,1909,5,Center (Thouria)
25.280807,35.18782,13.5,7,3,444,5,Center (Thrapsano)
26.2935885,41.024853,15.7,4,1,230,3,Center (Tichero)
25.0189515,35.29689,1.8,10,1,1333,2,Center (Tilisos)
24.7697345,35.072285,6.1,24,5,990,5,Center (Timpaki)
22.29347,39.737438,11.6,1,3,310,3,Center (Tirnavos)
22.675051,38.588661,0,1,0,800,0,Center (Tithorea)
22.193544,38.367981,6.4,1,1,931,5,Center (Tolofona)
23.904437,39.985197,0.8,22,5,2828,2,Center (Toroni)
23.7601165,40.8863985,0,2,0,370,0,Center (Tragilos)
23.2066775,40.306314,5.5,12,2,1082,5,Center (Triglia)
21.76769,39.5538365,6.1,66,146,1270,7,Center (Trikala)
23.077137,39.10025,7.3,8,1,818,5,Center (Trikeri)
22.373253,37.50918,7.1,12,47,1015,6,Center (Tripoli)
23.36191,37.4962995,0,6,0,2126,0,Center (Trizina)
22.227938,39.8811,0,1,0,298,0,Center (Tsaritsani)
21.3253,40.262566,0,1,0,391,0,Center (Tsotili)
24.197653,35.407738,3.4,10,5,2090,6,Center (Vamos)
23.922892,38.224239,0,27,0,1656,0,Center (Varnavas)
21.206301,37.861301,0,3,0,1173,0,Center (Vartholomio)
23.1354075,40.479292,6.3,70,3,947,5,Center (Vasilika)
21.704858,39.639341,7.0,2,1,686,4,Center (Vasiliki)
22.7618155,37.9772225,4.6,18,7,1300,5,Center (Velo)
22.072006,40.25526,0,1,0,312,0,Center (Velventos)
21.9768495,39.781305,0,2,0,217,0,Center (Verdikoussa)
22.315481,40.487896,0,1,0,660,0,Center (Vergina)
22.203831,40.523582,6.8,147,100,885,5,Center (Veroia)
23.33809,38.166636,5.7,10,4,1485,7,Center (Vilia)
26.516609,41.583212,32.1,2,1,149,4,Center (Vissa)
22.188251,37.669201,3.9,3,1,1541,5,Center (Vitina)
21.524807,40.4520835,0,4,0,527,0,Center (Vlasti)
23.062191,36.517174,4.9,1,2,1342,6,Center (Voion)
22.950781,39.363197,6.3,107,136,1533,8,Center (Volos)
23.796816,35.462906,0,1,0,689,0,Center (Voukolies)
23.7640945,37.844843,3.3,862,265,7232,20,Center (Voula)
23.783641,37.8164825,3.0,198,233,7237,18,Center (Vouliagmeni)
21.6669835,38.163315,5.0,10,4,1323,6,Center (Vrachneika)
23.832399,38.035177,2.8,472,55,4280,10,Center (Vrilissia)
24.8876665,41.136236,8.1,50,39,1036,7,Center (Xanthi)
22.632286,38.077263,4.0,87,34,1800,6,Center (Xilokastro)
21.649483,37.4847855,9.2,10,5,917,7,Center (Zacharo)
23.1027315,39.441639,7.4,26,3,810,5,Center (Zagora)
24.903737,35.1318225,5.5,2,2,649,3,Center (Zaros)
23.771029,37.976208,5.3,347,186,2260,10,Center (Zografou)
23.64851,37.9449215,3.3,156,32,3258,9,Center - Port (Piraeus)
22.94803,40.636036,4.3,385,135,3076,11,Center of Thessaloniki (Thessaloniki - Municipality)
23.523399,37.950901,7.6,13,2,1181,8,Centre (Abelakia)
23.8474625,37.9880925,4.3,60,3,2216,8,Centre (Glika Nera)
23.8635845,38.2850535,3.6,24,9,1686,5,Centre (Kalamos)
23.7061995,37.9550475,0,4,0,2751,0,Centre (Kalithea)
23.705151,37.956272,4.3,401,76,2500,9,Centre (Kallithea)
23.6954395,37.930487,3.9,264,55,3404,11,Centre (Palaio Faliro)
23.6610345,38.008545,5.7,132,14,2101,10,Chaidari (Athens - West)
24.705849,40.874943,0,17,0,1978,0,Chaidefto (Keramoti)
21.660599,38.107204,0,1,0,982,0,Chaikali (Olenia)
23.8041095,38.025345,3.8,388,96,3608,12,Chalandri (Athens - North)
21.798437,38.074478,0,1,0,1562,0,Chalandritsa (Fares)
21.62064,37.187038,0,1,0,1657,0,Chalazoni (Filiatra)
24.046694,35.5166875,3.1,76,20,3887,10,Chalepa (Chania)
22.476719,36.61644,0,3,0,3272,0,Chalikia Vatta (East Mani)
21.5872145,38.3535635,0,2,0,1839,0,Chalkeia (Aetolia & Acarnania)
22.72611,37.882584,0,1,0,750,0,Chalkeio (Vocha)
24.471305,40.9786625,0,2,0,954,0,Chalkero (Kavala)
22.539009,39.568481,0,1,0,650,0,Chalki (Platikampos)
20.932238,39.159718,0,1,0,1052,0,Chalkiades (Filothei)
23.621834,38.465363,4.7,43,3,1518,6,Chalkida (Evia)
23.635195,37.966587,3.1,57,3,2333,6,Chalkidona (Nikaia)
22.540558,40.703976,0,1,0,377,0,Chalkidona (Thessaloniki - Rest of Prefecture)
23.72783,38.3324085,5.4,58,9,1541,7,Chalkoutsi (Oropos)
24.596178,35.372421,0,3,0,2226,0,Chamaleuri (Arkadi)
26.023803,35.175436,0,4,0,647,0,Chamezi (Siteia)
21.7949915,38.0723115,0,2,0,958,0,Chamokeles (Fares)
24.023452,37.9176045,4.3,46,2,2945,11,Chamolia (Markopoulo)
24.22142,35.357853,0,1,0,2585,0,Champatha (Krionerida)
21.43693,37.743271,0,1,0,1302,0,Chanakia (Iardanos)
21.790895,36.958172,0,1,0,1333,0,Chandrinos (Chiliochoria)
25.107071,35.258495,6.6,1,1,724,4,Chani (Temenos)
24.67802,35.373951,0,1,0,876,0,Chani Alexandrou (Geropotamos)
25.2552935,35.327698,4.9,46,16,2083,9,Chani Kokkini (Gouves)
23.0615645,39.396246,0,4,0,946,0,Chania (Agria)
24.030621,35.510239,0,45,0,2777,0,Chania (Chania Prefecture)
22.386023,37.538486,0,1,0,1900,0,Chania (Tripoli)
25.125164,35.338051,8.2,7,25,1456,10,Chanioporta (Heraclion Cretes)
23.574242,40.000759,15.7,343,43,3666,48,Chaniotis (Pallini)
21.710905,38.182846,3.5,3,3,1722,5,Chantziliako (Paralia)
21.79697,38.268799,12.0,9,2,750,8,Charadro (Patra)
25.1204495,35.013182,0,4,0,821,0,Charakas (Asterousia)
23.964201,37.669697,5.0,9,3,2162,9,Charakas (Keratea)
22.997482,36.915218,0,1,0,636,0,Charakas (Zarakas)
25.138491,35.1124,0,1,0,764,0,Charaki (Asterousia)
21.916687,36.8086455,0,4,0,1037,0,Charakopio (Koroni)
23.741783,38.075573,4.5,83,5,1607,6,Charavgi (Acharnes)
22.180119,36.978245,0,1,0,966,0,Charavgi (Avia)
23.6153135,37.9513835,3.1,38,5,2685,7,Charavgi (Keratsini)
21.824383,40.325218,0,1,0,1080,0,Charavgi (Kozani)
22.4283225,39.6270275,5.4,8,1,1322,6,Charavgi (Larisa)
21.513856,37.73406,0,2,0,774,0,Charia (Oleni)
22.165382,40.653404,0,1,0,680,0,Chariessa (Anthemia)
22.968301,40.601521,4.8,656,117,2235,9,Charilaou (Thessaloniki - Municipality)
22.420315,37.072983,6.5,3,1,1103,6,Charisio (Sparti)
23.848713,41.165203,0,1,0,347,0,Charitomeni (Prosotsani)
24.587446,35.307228,0,1,0,606,0,Charkia (Arkadi)
20.952261,39.584835,0,3,0,789,0,Charokopi (Pamvotida)
23.7084625,37.959591,0,4,0,2363,0,Charokopou (Kalithea)
23.709333,37.959045,4.9,337,38,2321,10,Charokopou (Kallithea)
22.393167,36.586868,0,1,0,1600,0,Charouda (Oitilos)
23.997879,37.762495,0,2,0,1027,0,Charvalo (Keratea)
22.709169,37.484123,0,1,0,2317,0,Chasapeika (North Kinouria)
25.344666,35.32304,0,1,0,2333,0,Chatzana (Chersonisos)
23.6338415,37.934479,4.2,340,48,2891,10,Chatzikiriakeio (Piraiki - Chatzikyriakio)
25.150846,37.569996,0,1,0,472,0,Chatzirados (Tinos)
22.026815,38.22665,0,5,0,2750,0,Chatzis (Aigio)
21.8266805,37.016964,5.4,4,1,1105,5,Chatzis (Voufrada)
21.383591,37.847698,0,5,0,625,0,Chavari (Amaliada)
25.707677,35.2907885,0,4,0,4131,0,Chavgas (Neapoli)
20.668667,39.133331,0,1,0,952,0,Cheimadio (Zaloggo)
22.408272,38.075481,0,3,0,1037,0,Chelidoreo (Evrostini)
23.803514,37.840553,3.8,11,5,3480,11,Cheroma (Vari - Varkiza)
24.651648,37.034424,0,1,0,4750,0,Cherronisos (Sifnos)
25.367905,35.307556,1.6,9,17,6190,8,Chersonisos (Heraklion Prefecture)
24.392094,40.940964,0,1,0,1666,0,Chilia (Kavala)
21.916047,38.389721,0,6,0,1476,0,Chiliadou (Efpalio)
22.950748,39.374039,7.8,27,25,1071,7,Chiliadou (Volos)
21.792713,36.988293,0,1,0,2500,0,Chiliochoria (Messinia)
22.869699,37.811661,0,1,0,1857,0,Chiliomodi (Tenea)
23.150941,37.3055575,0,6,0,2000,0,Chinitsa (Kranidi)
26.098301,38.33263,4.1,27,6,1458,5,Chios (Chios Prefecture)
26.133493,38.366413,4.4,361,122,1633,6,Chios town (Chios)
21.261101,40.53632,5.9,9,3,1219,6,Chloi (Kastoria)
26.24696,35.146862,0,1,0,1554,0,Chochlakies (Itanos)
23.8003835,37.9989645,3.4,202,17,3500,10,Cholargos (Athens - North)
21.76885,36.873398,15.3,1,1,392,5,Chomatada (Pilos)
21.947594,36.797188,0,1,0,1681,0,Chomatero (Koroni)
24.928351,37.836992,4.8,54,5,2015,8,Chora (Andros)
25.525113,40.4739265,8.9,14,1,1075,8,Chora (Samothraki)
25.1677655,37.5533275,3.5,60,8,2922,9,Chora (Tinos)
23.362728,37.496479,0,1,0,925,0,Chora (Trizina)
27.117313,35.492538,5.1,3,3,2574,11,Chora area (Karpathos)
24.414692,40.942696,4.9,23,7,2210,9,Chorafa (Kavala)
26.552197,39.1090165,6.4,2,4,1887,10,Chorafa (Lesvos - Mitilini)
24.093189,35.561356,4.1,31,4,2336,8,Chorafakia (Akrotiri)
22.043243,40.625591,0,3,0,1250,0,Choras Nero (Naousa)
24.1620255,35.5520705,0,4,0,423,0,Chordaki (Akrotiri)
23.119933,39.4536175,6.3,10,2,1911,10,Chorefto (Zagora)
25.180706,37.079449,0,1,0,943,0,Chorioudaki (Paros)
24.20739,41.131363,0,9,0,896,0,Choristi (Drama)
22.8427915,39.1747265,0,2,0,1178,0,Chorostasi (Almiros)
23.099491,40.612247,4.7,33,3,1277,5,Chortiatis (Thessaloniki - Suburbs)
23.219519,39.191811,3.7,7,2,2727,9,Chorto (Argalasti)
24.239782,40.929367,0,1,0,326,0,Chortokopi (Eleftheroupoli)
25.175953,35.1919975,0,2,0,1011,0,Choudetsi (Nikos Kazantzakis)
24.731731,35.344864,0,11,0,1290,0,Choumeri (Geropotamos)
25.628674,35.240524,0,3,0,1023,0,Choumeriakos (Neapoli)
22.6511735,37.6313,0,4,0,970,0,Chouni (Lirkeia)
24.936754,35.03413,0,3,0,394,0,Choustouliana (Gortina)
21.92164,36.903011,3.3,11,2,2000,6,Chranoi (Epia)
24.864834,41.132534,7.5,9,2,1285,8,Chrisa (Xanthi)
23.698545,37.948505,5.2,5,1,2777,12,Chrisaki (Kalithea)
23.699757,37.947803,3.8,443,53,2826,9,Chrisaki (Kallithea)
23.7047605,37.943924,3.4,208,28,3204,9,Chrisaki (Nea Smyrni)
23.727397,38.024355,5.2,28,2,1857,8,Chrisalida (Nea Chalkidona)
22.324235,38.1015455,0,2,0,1515,0,Chrisanthi (Aigeira)
23.084078,40.767349,0,5,0,916,0,Chrisavgi (Lagkadas)
23.802744,35.493206,0,1,0,1410,0,Chrisavgi (Voukolies)
22.118289,40.94171,0,2,0,729,0,Chrisi (Exaplatanos)
23.777634,40.609749,1.8,3,1,1340,2,Chrisi Akti (Arnaia)
25.237341,37.012798,28.7,22,1,4939,118,Chrisi Akti (Paros)
24.756741,40.709614,0,9,0,2294,0,Chrisi Akti (Thasos)
22.855268,39.288754,0.8,3,3,1452,1,Chrisi Akti Panagias (Aisonia)
24.7604675,40.731344,0,6,0,1894,0,Chrisi Ammoudia (Thasos)
23.877319,39.170101,0,9,0,3769,0,Chrisi Milia (Alonnisos)
23.65144,41.060101,0,3,0,313,0,Chriso (Emmanouil Pappas)
22.9625465,39.3760055,5.9,46,3,1013,5,Chrisochoidi (Volos)
24.712632,40.9323825,0,4,0,828,0,Chrisochori (Chrisoupoli)
21.748081,37.519699,0,1,0,586,0,Chrisochori (Zacharo)
24.186752,40.883152,0,3,0,1166,0,Chrisokastro (Eleftheroupoli)
21.8956625,36.793249,0,2,0,2368,0,Chrisokellaria (Koroni)
22.985609,40.898434,0,1,0,1125,0,Chrisopetra (Gallikos)
23.748537,35.323845,0,1,0,3571,0,Chrisopigi (Kandanos)
23.557871,41.166496,0,3,0,736,0,Chrisopigi (Serres)
24.827526,34.9407485,0,2,0,1683,0,Chrisostomos (Moires)
24.707114,40.982441,0,10,0,922,0,Chrisoupoli (Kavala Prefecture)
23.676689,38.026546,8.4,39,1,2000,14,Chrisoupoli (Peristeri)
22.469967,38.474949,0,4,0,1286,0,Chrisso (Delfoi)
25.5710245,35.0768395,0,2,0,1245,0,Christos (Ierapetra)
24.509836,35.327694,15.4,5,1,625,8,Chromonastiri (Rethimno)
23.275234,38.7800105,0,4,0,1634,0,Chronia (Limni)
26.556176,39.0927295,4.4,6,28,1352,5,Chrysomallousa (Lesvos - Mitilini)
23.682103,37.9469775,4.1,32,9,2932,10,Chryssostoumou Smyrnis - Metamorfoseos (Moschato)
23.8296205,38.004925,3.5,174,19,4398,13,College (Agia Paraskevi)
23.879332,38.215923,0,45,0,1666,0,Com. Kapandriti (Rest of Attica)
23.796637,38.238503,0,11,0,1781,0,Com. Malakasa (Rest of Attica)
19.883966,39.624195,4.6,215,2,2372,9,Corfu (Corfu Prefecture)
19.896734,39.62466,4.8,297,93,2777,11,Corfu town (Corfu)
23.747898,38.015999,3.3,61,11,3230,9,Creteka (Galatsi)
21.74354,38.2439135,8.7,6,1,1104,8,Creteka (Patra)
24.3808995,40.925133,5.3,30,55,1589,7,DEPOS (Kavala)
26.204231,39.234386,0,1,0,770,0,Dafia (Lesvos - Kalloni)
21.551876,40.259357,0,1,0,428,0,Dafnero (Siatista)
21.995726,38.206333,0,5,0,625,0,Dafnes (Aigio)
25.052374,35.217014,6.6,17,3,1272,7,Dafnes (Heraclion Cretes)
23.73423,37.952221,4.4,245,25,2727,10,Dafni (Athens - South)
24.116638,38.465988,7.5,1,2,478,3,Dafni (Avlona)
23.6359275,38.015268,4.1,30,2,2368,8,Dafni (Chaidari)
23.35062,38.803963,0,1,0,840,0,Dafni (Limni)
23.502438,38.628304,0,1,0,5090,0,Dafni (Messapia)
21.8665915,38.422989,4.6,2,2,1425,6,Dafni (Navpaktos)
22.62949,37.887341,0,1,0,218,0,Dafni (Nemea)
22.234461,40.769962,0,1,0,674,0,Dafni (Skidra)
21.148312,40.285675,0,1,0,1111,0,Dafni (Tsotili)
22.5360305,36.9272175,0,2,0,426,0,Dafnio (Krokees)
21.459898,37.849632,0,1,0,666,0,Dafniotissa (Amaliada)
22.791052,40.959549,0,1,0,466,0,Dafnochori (Kilkis)
21.73288,38.0773795,0,2,0,1910,0,Dafnoula (Fares)
23.034832,38.7380865,2.0,8,1,1229,2,Dafnouses (Phthiotis)
22.900976,36.65065,0,3,0,669,0,Daimonia (Asopos)
22.769911,37.61644,4.3,19,1,1666,6,Dalamanara (Argos)
21.937498,38.255302,0,1,0,400,0,Damakini (Erineo)
25.114855,35.138191,0,1,0,1304,0,Damania (Nikos Kazantzakis)
25.479267,37.053629,3.7,2,1,1634,5,Damarionas (Naxos - Drimalia)
24.922777,35.356106,0,1,0,625,0,Damasta (Tilisos)
24.750954,35.346008,2.4,3,1,1973,4,Damavolos (Kouloukonas)
23.270792,38.817719,0,3,0,1058,0,Damia (Limni)
23.974553,35.5009615,6.6,12,10,1805,10,Daratsos (Nea Kidonia)
23.7868145,35.5108625,0,2,0,3654,0,Darmarochori (Kolimvari)
22.17371,40.3372175,0,2,0,446,0,Daskio (Makedonida)
23.269948,41.164221,0,2,0,295,0,Dasochori (Irakleia)
23.648901,38.015911,5.5,139,29,2195,10,Dasos (Chaidari)
21.744559,38.250057,4.5,6,4,2125,8,Dassylio (Patra)
22.733232,38.514984,0,1,0,2100,0,Davleia (Boeotia)
23.000477,40.656433,5.1,41,3,1658,7,Delasal (Pefka)
22.494062,38.480057,0,9,0,1529,0,Delfoi (Fokida)
23.780722,35.516193,4.1,1,1,2913,10,Deliana (Kolimvari)
21.741673,38.2015895,6.3,32,1,955,5,Demenika (Messatida)
23.817377,35.523361,0,2,0,3927,0,Dempla (Voukolies)
20.161564,39.225735,0,1,0,6896,0,Dendiatika (Paxoi)
22.827986,37.655012,0,2,0,1802,0,Dendra (Midea)
22.339226,39.687878,0,2,0,1132,0,Dendra (Tirnavos)
22.526865,38.029587,0,1,0,659,0,Dendro (Xilokastro)
21.642841,39.552277,0,3,0,725,0,Dendrochori (Kallidendro)
22.900696,40.656792,7.1,5,1,338,2,Dendropotamos (Menemeni)
21.787025,36.833748,0,1,0,4000,0,Dentroulia (Methoni)
22.951541,40.5818865,5.4,8,2,1875,9,Derkon (Kalamaria)
23.042852,36.546528,0,1,0,334,0,Dermatianika (Voion)
25.3187765,34.9875085,0,2,0,2443,0,Dermatos (Viannos)
22.145111,38.177971,0,7,0,1000,0,Derveni (Diakopto)
22.411724,38.130658,4.1,39,16,1625,6,Derveni (Evrostini)
22.537089,38.4012505,0,2,0,525,0,Desfina (Fokida)
23.8622315,38.0368155,2.1,10,2,2242,4,Desi (Gerakas)
22.000042,37.300728,0,1,0,187,0,Desillas (Andania)
21.871277,39.93605,0,1,0,514,0,Deskati (Grevena)
25.017752,36.982407,0,1,0,3312,0,Despotiko (Antiparos)
23.88509,39.9984835,1.9,2,1,1247,2,Destenika (Toroni)
23.828327,40.365559,0,5,0,2333,0,Develiki (Panagia)
23.603783,38.464798,6.4,9,7,1308,7,Dexameni (Chalkida)
24.398468,40.939629,4.7,61,33,1538,6,Dexameni (Kavala)
26.5552635,39.102724,3.4,2,1,2112,6,Dexios Limenovrachionas (Lesvos - Mitilini)
23.073547,36.262585,0,13,0,4024,0,Diakofti (Kythira)
22.19903,38.190128,0,27,0,1438,0,Diakopto (Achaia)
24.729412,41.062679,0,1,0,772,0,Dialekto (Chrisoupoli)
21.3875445,38.649195,5.1,2,1,700,3,Diamanteika (Agrinio)
23.785429,40.183887,0,1,0,8500,0,Diaporos (Sithonia)
21.694437,37.992523,0,1,0,650,0,Diasello (Kalentzi)
23.432869,40.44199,0,1,0,777,0,Diastavrosi Palaiokastrou (Poligiros)
21.5818815,39.6954135,0,2,0,525,0,Diava (Kalampaka)
22.856314,40.68829,4.7,33,12,1013,4,Diavata (Echedoros)
